station,period,n,mean,p50,p90,weibull_k,weibull_c,power_density,dir_0,dir_22,dir_45,dir_67,dir_90,dir_112,dir_135,dir_157,dir_180,dir_202,dir_225,dir_247,dir_270,dir_292,dir_315,dir_337
47086,2018,8522,11.613224595165454,9.4,22.3,1.9663039189279883,14.980818116237831,2624.5239643202885,0.18739732457169678,0.04940154893217555,0.0709927247125088,0.0592583900492842,0.12238911053743252,0.03977939450833138,0.024524759446139403,0.01654541187514668,0.0418915747477118,0.025698192912461865,0.025932879605726357,0.03203473363060314,0.0840178361886881,0.05104435578502699,0.0896503168270359,0.07779863881717906
47101,2018,8697,11.715154651029092,9.4,24.1,1.5511474784951613,13.283157904949489,2928.5242668348283,0.09083592043233299,0.03552949292859607,0.035759457284120964,0.030355294929285962,0.05760607105898586,0.027940669196274578,0.021156720708290215,0.035644475106358514,0.03748418995055766,0.039898815683569046,0.1299298608715649,0.2158215476601127,0.11601701736230884,0.03955386915028171,0.03817408301713234,0.048292514660227666
47103,2018,403,10.913399503722085,11.2,16.6,2.709412425914313,12.340521479419635,1202.0947448200993,0.03970223325062035,0.06947890818858561,0.08933002481389578,0.07196029776674938,0.03722084367245657,0.022332506203473945,0.03970223325062035,0.07692307692307693,0.06947890818858561,0.06947890818858561,0.05955334987593052,0.10669975186104218,0.20347394540942929,0.02729528535980149,0.009925558312655087,0.007444168734491315
47104,2018,8697,11.402472116821892,9.4,24.1,1.4688363865105654,12.893078465165146,2907.7658147450275,0.07289870070139129,0.025411061285500747,0.03794411866160745,0.035644475106358514,0.0778429343451765,0.02966540186271128,0.028055651374037024,0.0505921582154766,0.04507301368287915,0.02713579395193745,0.11164769460733587,0.21490169023801312,0.12613544900540416,0.0415085661722433,0.03897895826146947,0.03656433252845809
47105,2018,5354,12.067052670900262,11.1,18.5,2.635954868364907,13.556475921648119,1658.5405048141577,0.02596189764661935,0.020171834142697048,0.033993276055285765,0.03231228987672768,0.05547254389241688,0.05734030631303698,0.034927157265595817,0.015315651849084797,0.012327231976092642,0.018117295480014943,0.10459469555472543,0.22189017556966753,0.21479267837131116,0.08946581994770265,0.03828912962271199,0.0250280164363093
47106,2018,5354,11.517239447142323,11.1,16.7,2.244952882285147,12.984929859357372,1760.661710835357,0.0825550989914083,0.04912215166230855,0.04258498319013822,0.03604781471796788,0.04333208815838625,0.024094135225999253,0.014008218154650729,0.014194994396712738,0.03343294732909974,0.154090399701158,0.14904744116548374,0.11225252147926784,0.08871871497945462,0.041651101979828166,0.04407919312663429,0.07078819574150168
47107,2018,5354,12.002540156892042,11.1,18.5,2.5480789176435534,13.496078932040906,1672.1141216613748,0.029510646245797533,0.023347030257751214,0.03548748599178184,0.03436682853940979,0.05790063503922301,0.05323122898767277,0.03548748599178184,0.016623085543518865,0.015689204333208816,0.024841240194247292,0.10982443033246171,0.22338438550616363,0.2033993276055286,0.07956667911841614,0.03418005229734778,0.023160254015689205
47108,2018,8726,9.196390098556037,9.3,16.6,1.8541535099193776,10.414226440565034,1027.951498480117,0.062227824891129956,0.05878982351592941,0.08434563373825349,0.06555122622049049,0.043891817556727025,0.018450607380242953,0.01856520742608297,0.018909007563603024,0.0356406142562457,0.03529681411872565,0.04240201696080678,0.059477423790969514,0.17579647031858814,0.1306440522576209,0.08847123538849415,0.06154022461608984
47110,2018,8726,9.757311482924594,9.4,18.4,1.6901096835931448,11.065156637025716,1387.931020623711,0.08789823515929407,0.037474214989686,0.02337840935136374,0.028535411414164567,0.05237222094888838,0.027389410955764384,0.029223011689204676,0.03472381388952556,0.05088242035296814,0.038161815264726104,0.03942241576896631,0.034953013981205594,0.11333944533577814,0.1218198487279395,0.1631904652761861,0.11723584689433876
47111,2018,8448,6.778716856060606,5.4,13.0,1.4963933676518637,7.685164422331219,570.0627392785275,0.07682291666666667,0.04024621212121212,0.03125,0.02521306818181818,0.03125,0.018702651515151516,0.04770359848484849,0.11150568181818182,0.15400094696969696,0.06510416666666667,0.04853219696969697,0.04462594696969697,0.09741950757575757,0.08925189393939394,0.07185132575757576,0.04651988636363636
47112,2018,8728,9.760598075160404,9.4,18.4,1.689773815716904,11.06879302050907,1389.6104500329404,0.08787809349220899,0.03746562786434464,0.023373052245646196,0.028528872593950504,0.0523602199816682,0.02738313473877177,0.029216315307057743,0.03471585701191567,0.05087076076993584,0.03815307057745188,0.03941338221814849,0.03494500458295142,0.11342804766269478,0.12179193400549954,0.16326764436296975,0.1172089825847846
47113,2018,8728,13.312030247479376,11.2,24.1,1.8026169068429128,15.0290117230645,3220.8723196408114,0.07069202566452795,0.07905591200733272,0.11858386801099909,0.036778185151237396,0.030476626947754354,0.03654903758020165,0.06542163153070578,0.03162236480293309,0.03528872593950504,0.034830430797433545,0.03173693858845096,0.03609074243813016,0.09967919340054995,0.11594867094408799,0.10918881759853345,0.06805682859761686
47114,2018,3187,4.007185440853467,3.2,8.6,1.3265034384172134,4.741823099433736,161.68634568951992,0.12143081267649827,0.11703796673988076,0.05804832130530279,0.04267336052714151,0.051145277690618135,0.037339190461248825,0.03263256981487292,0.020395356134295575,0.03169124568559774,0.05553812362723565,0.11923438970818952,0.09727016002510197,0.0862880451835582,0.05553812362723565,0.03796673988076561,0.03514276749294007
47117,2018,8726,9.163247765299106,9.3,16.6,1.8314831487372882,10.370522925260996,1029.964991223069,0.06463442585377034,0.05764382305752922,0.08022003208801283,0.06394682557873023,0.044235617694247074,0.01867980747192299,0.01994040797616319,0.020971808388723357,0.04068301627320651,0.042172816869126745,0.04457941783176713,0.0550080220032088,0.16571166628466652,0.12777905111162044,0.08904423561769424,0.06474902589961036
