station,period,n,mean,p50,p90,weibull_k,weibull_c,power_density,dir_0,dir_22,dir_45,dir_67,dir_90,dir_112,dir_135,dir_157,dir_180,dir_202,dir_225,dir_247,dir_270,dir_292,dir_315,dir_337
47086,2016,8592,12.302036778398511,11.2,22.3,1.7368135739579804,14.334646761843796,3007.219260397754,0.09695065176908753,0.0438780260707635,0.05900837988826815,0.054702048417132214,0.13023743016759776,0.053654562383612665,0.03410148975791434,0.025139664804469275,0.02653631284916201,0.031890130353817506,0.03782588454376164,0.043645251396648044,0.10137337057728119,0.061568901303538176,0.09962756052141528,0.07216014897579143
47101,2016,8719,10.594391558664984,9.4,22.3,1.4687706920804016,12.072213290139018,2476.841333199048,0.0971441679091639,0.02408533088656956,0.034292923500401425,0.05034981075811446,0.07994036013304277,0.01296020185801124,0.02018580112398211,0.041289138662690676,0.07374698933363918,0.08510150246587911,0.1929120311962381,0.08189012501433651,0.09060672095423787,0.02374125473104714,0.056313797453836446,0.035439844018809494
47104,2016,8719,10.594391558664984,9.4,22.3,1.4687706920804016,12.072213290139018,2476.841333199048,0.0971441679091639,0.02408533088656956,0.034292923500401425,0.05034981075811446,0.07994036013304277,0.01296020185801124,0.02018580112398211,0.041289138662690676,0.07374698933363918,0.08510150246587911,0.1929120311962381,0.08189012501433651,0.09060672095423787,0.02374125473104714,0.056313797453836446,0.035439844018809494
47108,2016,8724,9.366093535075654,7.6,16.6,1.7423248421902449,10.646995074755967,1211.7779439649248,0.08803301237964237,0.021549747822099955,0.0473406694176983,0.03461714809720312,0.052842732691425955,0.018454837230628154,0.02739569005043558,0.035419532324621736,0.06843191196698763,0.03106373223292068,0.040806969280146724,0.050320953690967445,0.15772581384685924,0.08069692801467217,0.15348464007336085,0.09181568088033012
47110,2016,8724,9.878071985327832,9.4,18.4,1.7016783353679474,11.202215956913072,1438.979034827774,0.06992205410362219,0.02567629527739569,0.018454837230628154,0.018225584594222834,0.03851444291609354,0.026478679504814306,0.03427326914259514,0.047569922054103625,0.0724438331040807,0.04573590096286107,0.04264099037138927,0.037024300779458966,0.12333791838606144,0.11795048143053645,0.17709766162310867,0.10465382851902796
47111,2016,2090,6.68732057416268,5.4,13.0,1.4974028386784708,7.444308727363092,522.4341811064594,0.053588516746411484,0.02583732057416268,0.014832535885167464,0.006220095693779904,0.01770334928229665,0.01291866028708134,0.03588516746411483,0.11100478468899522,0.16698564593301435,0.0660287081339713,0.05167464114832536,0.04880382775119617,0.1215311004784689,0.1291866028708134,0.08133971291866028,0.05645933014354067
47112,2016,8731,9.886542205932882,9.4,18.4,1.7012031913247088,11.211522464920524,1443.2979398035736,0.06986599473141679,0.025655709540716984,0.018783644485167793,0.018096437979612873,0.038483564311075476,0.026457450463864392,0.034245790860153474,0.04753178330088192,0.07250028633604398,0.04569923261940213,0.042606803344404996,0.036994616882373155,0.12335356774710801,0.11797045012026114,0.1770702095979842,0.1046844576795327
47113,2016,8731,13.882384606574275,13.0,24.1,1.8448414786894758,15.69566795152805,3561.2449330073878,0.06597182453327224,0.05131141908143397,0.09357461917306151,0.04100332149811018,0.02943534532126904,0.03596380712404077,0.06780437521475204,0.048448058641621806,0.045813767036994614,0.047073645630511966,0.038483564311075476,0.04111785591570267,0.10308097583323789,0.10674607719619746,0.10846409346008476,0.0757072500286336
47114,2016,2913,3.828973566769654,3.6,7.6,1.6411912575623309,5.01747229656992,126.10587475969791,0.34466186062478543,0.008582217645039478,0.05080672845863371,0.02265705458290422,0.07826982492276004,0.0027463096464126332,0.025403364229316855,0.02265705458290422,0.05698592516306213,0.005149330587023687,0.108479231033299,0.10813594232749743,0.11225540679711637,0.0037761757638173706,0.025403364229316855,0.024030209406110538
47117,2016,8724,9.366093535075654,7.6,16.6,1.7423248421902449,10.646995074755967,1211.7779439649248,0.08803301237964237,0.021549747822099955,0.0473406694176983,0.03461714809720312,0.052842732691425955,0.018454837230628154,0.02739569005043558,0.035419532324621736,0.06843191196698763,0.03106373223292068,0.040806969280146724,0.050320953690967445,0.15772581384685924,0.08069692801467217,0.15348464007336085,0.09181568088033012
47118,2016,2913,3.828973566769654,3.6,7.6,1.6411912575623309,5.01747229656992,126.10587475969791,0.34466186062478543,0.008582217645039478,0.05080672845863371,0.02265705458290422,0.07826982492276004,0.0027463096464126332,0.025403364229316855,0.02265705458290422,0.05698592516306213,0.005149330587023687,0.108479231033299,0.10813594232749743,0.11225540679711637,0.0037761757638173706,0.025403364229316855,0.024030209406110538
47120,2016,8669,8.512596608605374,7.6,16.6,1.6315465457164435,10.837120374756879,1338.613288088303,0.13784750259545506,0.019033337178451955,0.03702849232898835,0.10151113161841042,0.14453800899757757,0.018341215826508248,0.018225862267850963,0.02341677240742877,0.03506748183181451,0.03956627061944861,0.04717960549082939,0.0650594070827085,0.1369246741261968,0.07301880263006114,0.034606067597185375,0.01764909447456454
47122,2016,8703,8.525278639549581,7.6,16.6,1.6344982676926347,10.857737498189854,1341.2250847308403,0.1439733425255659,0.01918878547627255,0.03711363897506607,0.10318281052510629,0.1466161093875675,0.020682523267838676,0.02045271745375158,0.02424451338618867,0.03493048374123865,0.03941169711593703,0.04929334712168218,0.06756290934160634,0.14075606112834654,0.07526140411352407,0.03711363897506607,0.020222911639664484
47124,2016,8720,6.607155963302753,5.4,13.0,1.3992979098254832,7.439756076470923,666.7015149254587,0.11651376146788991,0.03956422018348624,0.05917431192660551,0.051490825688073394,0.0856651376146789,0.021903669724770643,0.029357798165137616,0.019724770642201836,0.06422018348623854,0.04323394495412844,0.09243119266055046,0.06639908256880733,0.11181192660550458,0.04747706422018349,0.08096330275229358,0.07006880733944953
47125,2016,2913,3.828973566769654,3.6,7.6,1.6411912575623309,5.01747229656992,126.10587475969791,0.34466186062478543,0.008582217645039478,0.05080672845863371,0.02265705458290422,0.07826982492276004,0.0027463096464126332,0.025403364229316855,0.02265705458290422,0.05698592516306213,0.005149330587023687,0.108479231033299,0.10813594232749743,0.11225540679711637,0.0037761757638173706,0.025403364229316855,0.024030209406110538
47127,2016,8703,8.930219464552453,7.6,18.4,1.7707611499876266,11.480280441171622,1333.1605890885328,0.1466161093875675,0.011949902332529013,0.016201309893140295,0.03274732850741124,0.095369412846145,0.06492014247960473,0.057106744800643455,0.039871308744111225,0.03849247385958865,0.021371940710099964,0.041824658163851544,0.05687693898655636,0.14201999310582558,0.10214868436171436,0.07468688957830633,0.03780305641732736
47128,2016,8713,7.228486170090669,5.4,14.8,1.3652672206861842,7.958232402889918,859.8887611069665,0.07460117066452428,0.05887753930907839,0.07701136233214737,0.06760013772523815,0.07976586709514519,0.029725697234018134,0.023987145644439344,0.014575921037530127,0.03408699644209801,0.06128773097670148,0.11557442901411684,0.08412716630322506,0.12544473774819237,0.06323883851715827,0.04567887065304717,0.04441638930333984
47132,2016,2910,5.387551581843192,4.3,11.2,1.6075109216722046,6.394986909303129,294.8784964494498,0.2006872852233677,0.0024054982817869417,0.01993127147766323,0.025085910652920963,0.1013745704467354,0.006185567010309278,0.04054982817869416,0.029553264604810996,0.12646048109965635,0.004467353951890034,0.042268041237113405,0.027491408934707903,0.0859106529209622,0.018900343642611683,0.14776632302405499,0.12096219931271478
47133,2016,2910,5.387551581843192,4.3,11.2,1.6075109216722046,6.394986909303129,294.8784964494498,0.2006872852233677,0.0024054982817869417,0.01993127147766323,0.025085910652920963,0.1013745704467354,0.006185567010309278,0.04054982817869416,0.029553264604810996,0.12646048109965635,0.004467353951890034,0.042268041237113405,0.027491408934707903,0.0859106529209622,0.018900343642611683,0.14776632302405499,0.12096219931271478
47134,2016,2913,6.044764847236526,5.4,13.0,1.430935766769705,7.0783343385513495,491.4488915636801,0.14658427737727428,0.0,0.012015104703055269,0.018537590113285273,0.12289735667696533,0.005835907998626845,0.11740473738414006,0.05046343975283213,0.030552694816340542,0.0017164435290078957,0.02437349811191212,0.032612427051150014,0.26604874699622383,0.02368692070030896,0.10779265362169585,0.0394782011671816
47136,2016,2913,6.044764847236526,5.4,13.0,1.430935766769705,7.0783343385513495,491.4488915636801,0.14658427737727428,0.0,0.012015104703055269,0.018537590113285273,0.12289735667696533,0.005835907998626845,0.11740473738414006,0.05046343975283213,0.030552694816340542,0.0017164435290078957,0.02437349811191212,0.032612427051150014,0.26604874699622383,0.02368692070030896,0.10779265362169585,0.0394782011671816
47138,2016,26,17.96923076923077,18.4,24.1,3.4367603261757287,20.012555602578296,4684.860835576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.4230769230769231,0.23076923076923078,0.0,0.0,0.0
47139,2016,26,17.96923076923077,18.4,24.1,3.4367603261757287,20.012555602578296,4684.860835576923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.4230769230769231,0.23076923076923078,0.0,0.0,0.0
47141,2016,8592,12.302036778398511,11.2,22.3,1.7368135739579804,14.334646761843796,3007.219260397754,0.09695065176908753,0.0438780260707635,0.05900837988826815,0.054702048417132214,0.13023743016759776,0.053654562383612665,0.03410148975791434,0.025139664804469275,0.02653631284916201,0.031890130353817506,0.03782588454376164,0.043645251396648044,0.10137337057728119,0.061568901303538176,0.09962756052141528,0.07216014897579143
47142,2016,8722,8.418688374226093,5.4,18.4,1.2846165718603146,9.137570762657873,1332.011172752809,0.04001375831231369,0.026026140793396012,0.031988076129328136,0.038293969273102496,0.12336620041274937,0.13586333409768403,0.07188718183902774,0.03118550791102958,0.02235725750974547,0.00882825040128411,0.007108461362072919,0.017197890392111902,0.10651226782847971,0.1709470304975923,0.10914927768860354,0.05927539555147902
47143,2016,8722,8.152407704654896,5.4,16.6,1.364452483417452,9.14201271801215,1148.9436214185394,0.07899564320110067,0.01742719559734006,0.025796835588167852,0.03290529695024077,0.14537950011465262,0.09057555606512267,0.09114881907819307,0.0377207062600321,0.026943361614308645,0.005388672322861729,0.008140334785599633,0.0177711534051823,0.14904838339830315,0.11350607658793854,0.10593900481540931,0.05331346021554689
