station,period,n,mean,p50,p90,weibull_k,weibull_c,power_density,dir_0,dir_22,dir_45,dir_67,dir_90,dir_112,dir_135,dir_157,dir_180,dir_202,dir_225,dir_247,dir_270,dir_292,dir_315,dir_337
47086,2019,8585,11.02839836924869,9.4,20.5,1.9382774369506461,14.342244704752535,2338.677936648224,0.186371578334304,0.04170064065230052,0.047757716948165406,0.050902737332556784,0.11543389633080955,0.040885264997087944,0.023296447291788,0.01793826441467676,0.039603960396039604,0.028538147932440302,0.032382061735585325,0.0378567268491555,0.09598136284216657,0.05998835177635411,0.0928363424577752,0.08642981945253349
47101,2019,8726,9.384036213614486,7.4,16.6,1.5549430592872036,10.579916927818914,1739.5563381374632,0.1474902589961036,0.05787302314920926,0.027389410955764384,0.012147604859041943,0.03208801283520513,0.009053403621361448,0.012491404996561999,0.028650011460004583,0.03988081595232638,0.05432042172816869,0.11574604629841852,0.15012606005042403,0.08755443502177401,0.042172816869126745,0.0537474214989686,0.12926885170754068
47103,2019,872,11.513188073394495,11.2,16.6,2.6120279360674603,12.93969095595193,1442.934360421445,0.051605504587155966,0.08944954128440367,0.08486238532110092,0.1720183486238532,0.10206422018348624,0.04472477064220184,0.02408256880733945,0.017201834862385322,0.027522935779816515,0.014908256880733946,0.027522935779816515,0.0860091743119266,0.1444954128440367,0.0768348623853211,0.014908256880733946,0.021788990825688075
47104,2019,8726,9.054652761861105,7.4,18.0,1.458620938570764,10.18273424872211,1730.768000021488,0.13156085262434106,0.045840018336007336,0.026014210405684163,0.017533807013522806,0.05076782030712812,0.012949805179922072,0.022117808847123537,0.05191382076552831,0.05661242264496906,0.045152418060967224,0.10428604171441669,0.14703185881274353,0.09614943845977539,0.042058216823286726,0.05179922071968829,0.09821223928489571
47105,2019,8737,11.912635916218381,11.1,18.5,2.6272543218956166,13.396248125473875,1604.3289414773378,0.027126015794895274,0.02758383884628591,0.02975849834039144,0.027011560032047615,0.04521002632482545,0.06386631566899394,0.048414787684559916,0.019228568158406775,0.014192514593109763,0.023234519858074853,0.11869062607302278,0.2164358475449239,0.20819503261989242,0.07416733432528327,0.035137919194231426,0.021746594941055283
47106,2019,8737,11.722009843195604,11.1,18.5,2.169999258453258,13.250262482067804,1932.3216467151199,0.07187821906833008,0.03628247682270802,0.037427034451184615,0.04280645530502461,0.050932814467208425,0.043836557170653545,0.02575254664072336,0.0183129220556255,0.04314982259356759,0.16859333867460227,0.13917820762275382,0.0896188623097173,0.08217923772461944,0.04097516309946206,0.04063179581091908,0.06844454618290031
47107,2019,8737,11.751115943687765,11.1,18.5,2.2594425073053896,13.285623846655051,1771.6804798886915,0.025294723589332723,0.028385029186219525,0.02941513105184846,0.027469383083438253,0.046812407004692684,0.0634084926176033,0.0481858761588646,0.01796955476708252,0.018999656632711456,0.04314982259356759,0.10713059402540918,0.2037312578688337,0.2073938422799588,0.07279386517111136,0.03616802105986036,0.02369234290946549
47108,2019,8737,7.639029415131051,7.4,14.8,1.6970771083594745,9.442971372879525,829.9076649336157,0.14512990729083208,0.04715577429323566,0.06432413872038457,0.05848689481515394,0.0360535652970127,0.014993704933043379,0.01659608561291061,0.013963603067414444,0.024722444775094426,0.0341078173286025,0.0512761817557514,0.07336614398534966,0.17763534393956737,0.12120865285567128,0.07290832093395902,0.04807142039601694
47110,2019,8737,9.761920567700583,9.4,18.4,1.628881886327283,11.024690594536247,1494.6921184030562,0.08561291061004922,0.032619892411582925,0.024607989012246766,0.02586700240357102,0.046354583953302046,0.027354927320590593,0.03651138834840334,0.04051734004807142,0.05196291633283736,0.041661897676548015,0.048758154973102895,0.04521002632482545,0.13311205219182787,0.1129678379306398,0.15371408950440654,0.09316699095799473
47111,2019,8669,6.57972084438805,5.4,13.0,1.6935827289607785,8.561203676173662,550.2203251124698,0.1871034721421156,0.02826162187103472,0.027108086284461874,0.019264044295766523,0.02237859037951321,0.013150305686930442,0.02237859037951321,0.07359557042334756,0.16357134617602953,0.08316991579190218,0.04683354481485754,0.041296573999307876,0.08178567308801477,0.08547698696504787,0.06402122505479294,0.04060445264736417
